x,y,z
83,1463.6397604942365,1
81,1296.4904966772526,1.02020202020202
54,586.6686004546704,1.0404040404040404
69,1016.9900730228653,1.0606060606060606
59,693.8591235687381,1.0808080808080809
68,978.4913522827004,1.101010101010101
84,1515.6082551204397,1.121212121212121
79,1280.6452303823864,1.1414141414141414
73,1117.9970907796494,1.1616161616161615
76,1212.5959252304485,1.1818181818181819
87,1625.2256643332387,1.202020202020202
64,943.9458534805156,1.2222222222222223
58,704.1530310182393,1.2424242424242424
57,685.37695632614,1.2626262626262625
73,1137.610360761878,1.2828282828282829
66,993.2893660040495,1.303030303030303
92,1737.4328159596953,1.3232323232323233
96,1901.1702550979192,1.3434343434343434
59,767.3375830177456,1.3636363636363638
68,977.8683181038991,1.3838383838383839
75,1155.0092372414294,1.404040404040404
92,1794.8694720782755,1.4242424242424243
59,734.2995740361292,1.4444444444444444
94,1744.5639117808043,1.4646464646464648
96,1862.5310412145384,1.4848484848484849
67,904.2120228044162,1.5050505050505052
92,1720.9911818394323,1.5252525252525253
67,917.2279398593099,1.5454545454545454
71,926.009463778677,1.5656565656565657
57,680.7659088311477,1.5858585858585859
70,953.6743961273329,1.606060606060606
77,1139.1585078547303,1.6262626262626263
98,1899.4941249903513,1.6464646464646466
94,1789.800075714042,1.6666666666666667
60,724.1979515349432,1.6868686868686869
63,743.9765570810515,1.7070707070707072
50,494.61236418303065,1.7272727272727273
89,1529.564372310949,1.7474747474747474
92,1646.8636592993714,1.7676767676767677
53,554.8310478795987,1.787878787878788
100,2063.5250536229505,1.8080808080808082
80,1334.6376407594553,1.8282828282828283
90,1542.2969765498922,1.8484848484848486
91,1729.5224519239441,1.8686868686868687
73,1093.8567288561394,1.8888888888888888
82,1368.0334997075981,1.9090909090909092
65,913.4762050384168,1.9292929292929295
68,887.7678920335276,1.9494949494949496
90,1614.3655559572283,1.9696969696969697
86,1522.4643684096602,1.98989898989899
82,1359.0414422112383,2.0101010101010104
58,696.127995595168,2.0303030303030303
97,1994.5313338563574,2.0505050505050506
99,2006.252493626113,2.070707070707071
79,1273.7056058176747,2.090909090909091
79,1368.1896656956837,2.111111111111111
78,1222.462391608516,2.1313131313131315
74,1191.9277382949645,2.1515151515151514
93,1832.3991264426902,2.1717171717171717
66,941.7293012797275,2.191919191919192
51,583.0244371644403,2.212121212121212
51,561.9219934334351,2.2323232323232327
54,630.269203333512,2.2525252525252526
69,1071.502431728165,2.272727272727273
58,738.8927760906854,2.2929292929292933
70,1136.400680250021,2.313131313131313
61,855.494927464758,2.3333333333333335
93,1777.02855328808,2.353535353535354
90,1574.8888946500338,2.3737373737373737
53,682.7900570770553,2.393939393939394
88,1689.647584596814,2.4141414141414144
56,736.1154910955755,2.4343434343434343
79,1225.0922976023833,2.4545454545454546
96,1924.9188886420668,2.474747474747475
73,1153.6442663241774,2.494949494949495
72,1001.7092561242019,2.5151515151515156
98,1961.055267500831,2.5353535353535355
74,1083.0584468015368,2.5555555555555554
90,1611.3308252351899,2.575757575757576
99,1913.7003881344851,2.595959595959596
94,1762.463766023256,2.6161616161616164
62,751.8958300847249,2.6363636363636367
65,789.353050359654,2.6565656565656566
89,1550.4011028479601,2.676767676767677
61,735.5296490802305,2.6969696969696972
80,1285.0944660522844,2.717171717171717
90,1598.4554719586602,2.7373737373737375
61,678.6123495911714,2.757575757575758
98,1909.276602491994,2.7777777777777777
78,1167.591338401113,2.7979797979797985
86,1444.5330764655596,2.8181818181818183
98,1931.573402472595,2.8383838383838382
54,560.3445338399806,2.858585858585859
60,721.8979679831548,2.878787878787879
61,705.1271550646111,2.8989898989898992
76,1142.34576359882,2.9191919191919196
55,661.6514881323538,2.9393939393939394
75,1124.9192734654475,2.95959595959596
63,792.7263414483581,2.97979797979798
76,1240.665827692017,3
