x,y,z
52,601.2999013497415,1
73,1091.6797919231196,1.02020202020202
80,1299.390040443995,1.0404040404040404
68,972.4833578980612,1.0606060606060606
89,1644.4931231507796,1.0808080808080809
69,1041.1817240126861,1.101010101010101
51,523.3861437553867,1.121212121212121
69,1036.4791279423669,1.1414141414141414
72,1070.194029690213,1.1616161616161615
53,644.8747642269922,1.1818181818181819
63,879.9081396506509,1.202020202020202
70,1006.8445028381876,1.2222222222222223
94,1788.2224122204038,1.2424242424242424
95,1933.6818312884964,1.2626262626262625
98,2037.0343045839124,1.2828282828282829
55,682.7209759902545,1.303030303030303
62,883.2625126174105,1.3232323232323233
62,825.1485142826305,1.3434343434343434
81,1398.5300166783659,1.3636363636363638
91,1706.7093859906706,1.3838383838383839
78,1265.9055548044157,1.404040404040404
96,1920.2520880448035,1.4242424242424243
59,765.1453825236757,1.4444444444444444
88,1643.5489329185734,1.4646464646464648
59,701.3850996388767,1.4848484848484849
95,1817.9459058801433,1.5050505050505052
78,1264.4063690661521,1.5252525252525253
59,763.1491544099226,1.5454545454545454
81,1304.8650460480642,1.5656565656565657
72,925.8028193500625,1.5858585858585859
99,1970.409320035861,1.606060606060606
93,1743.7081093580505,1.6262626262626263
54,650.06477678332,1.6464646464646466
54,594.0064163009106,1.6666666666666667
80,1233.6935585467934,1.6868686868686869
91,1676.92558133797,1.7070707070707072
94,1752.3563903462984,1.7272727272727273
50,460.82724384945953,1.7474747474747474
63,742.3854489162156,1.7676767676767677
79,1197.8561938934745,1.787878787878788
69,941.2792063303289,1.8080808080808082
79,1265.5149858141842,1.8282828282828283
85,1418.7157851454313,1.8484848484848486
69,922.7409363199446,1.8686868686868687
82,1289.2895820722772,1.8888888888888888
59,660.1852544723636,1.9090909090909092
79,1238.1416133443815,1.9292929292929295
75,1058.668347365537,1.9494949494949496
55,583.2539686903526,1.9696969696969697
73,1113.184921039785,1.98989898989899
68,926.4445159463901,2.0101010101010104
67,919.3235172708751,2.0303030303030303
75,1154.1557362800252,2.0505050505050506
98,1977.19469337314,2.070707070707071
98,1948.5516505257046,2.090909090909091
100,2028.640162124741,2.111111111111111
92,1747.604912807505,2.1313131313131315
83,1451.7540606681073,2.1515151515151514
86,1527.8686834777411,2.1717171717171717
99,1972.6247457446732,2.191919191919192
77,1265.544065732733,2.212121212121212
77,1246.9483602277421,2.2323232323232327
84,1468.6784360344575,2.2525252525252526
89,1645.770617915739,2.272727272727273
62,785.2446710547041,2.2929292929292933
72,1072.1608766773804,2.313131313131313
97,1983.1837370578312,2.3333333333333335
95,1842.0736192119434,2.353535353535354
98,1943.1422501728644,2.3737373737373737
74,1184.5378861166373,2.393939393939394
60,628.8507767503884,2.4141414141414144
61,734.0054952477208,2.4343434343434343
92,1756.436633319026,2.4545454545454546
95,1922.4165302405818,2.474747474747475
51,543.5364490746113,2.494949494949495
54,547.0793253033274,2.5151515151515156
74,1060.467290666493,2.5353535353535355
87,1470.3684520988259,2.5555555555555554
82,1352.1979223825392,2.575757575757576
92,1695.933870916993,2.595959595959596
88,1508.6238808673834,2.6161616161616164
91,1666.1410414078948,2.6363636363636367
66,867.7772133995393,2.6565656565656566
87,1441.679653208027,2.676767676767677
66,890.7962939500949,2.6969696969696972
92,1646.5468686227916,2.717171717171717
87,1500.5991073174,2.7373737373737375
51,507.8296762490573,2.757575757575758
90,1614.733040756302,2.7777777777777777
73,1016.4497211533833,2.7979797979797985
73,1062.4615066908632,2.8181818181818183
93,1724.3258909925516,2.8383838383838382
86,1484.8661306455604,2.858585858585859
62,782.6730529288352,2.878787878787879
85,1469.9621963681425,2.8989898989898992
67,846.5377277324515,2.9191919191919196
56,610.1684739275901,2.9393939393939394
90,1622.673173599968,2.95959595959596
80,1222.962360970214,2.97979797979798
57,642.17721496907,3
