x,y,z
78,1225.57968040346,1
67,1034.4275362781782,1.02020202020202
72,978.7210220713603,1.0404040404040404
99,2004.4318066971455,1.0606060606060606
82,1367.1352795156197,1.0808080808080809
60,755.2928609333379,1.101010101010101
79,1303.360455263545,1.121212121212121
85,1535.0234567913972,1.1414141414141414
74,1157.2917262097137,1.1616161616161615
89,1657.886212670274,1.1818181818181819
83,1417.735483370178,1.202020202020202
87,1545.233198120298,1.2222222222222223
85,1450.8076667111661,1.2424242424242424
50,557.2202888758467,1.2626262626262625
98,2029.124287120713,1.2828282828282829
50,581.3379316352604,1.303030303030303
91,1722.9066171887284,1.3232323232323233
61,796.4138096221569,1.3434343434343434
51,608.5307855621372,1.3636363636363638
78,1250.912499674599,1.3838383838383839
50,591.102591687116,1.404040404040404
78,1281.5566960957824,1.4242424242424243
61,796.9620806288302,1.4444444444444444
52,599.922674442468,1.4646464646464648
71,1032.2481230193691,1.4848484848484849
63,801.1717046204784,1.5050505050505052
81,1442.4297035816237,1.5252525252525253
82,1326.9447954841758,1.5454545454545454
75,1166.812689339826,1.5656565656565657
88,1548.271954234644,1.5858585858585859
96,1901.8878757648008,1.606060606060606
89,1538.4498856051134,1.6262626262626263
79,1242.2361260512519,1.6464646464646466
71,974.4425688001992,1.6666666666666667
88,1551.7268381823183,1.6868686868686869
78,1223.6601646836039,1.7070707070707072
85,1392.1232612106976,1.7272727272727273
62,724.8190121157609,1.7474747474747474
82,1247.923167324728,1.7676767676767677
55,622.416311608674,1.787878787878788
71,1002.2702305302627,1.8080808080808082
94,1808.8199094196398,1.8282828282828283
98,1920.1216078760194,1.8484848484848486
77,1208.9853713548168,1.8686868686868687
97,1814.7581403107845,1.8888888888888888
83,1373.7868259493564,1.9090909090909092
82,1398.781053565237,1.9292929292929295
97,1881.5716591442037,1.9494949494949496
51,508.2720122262819,1.9696969696969697
63,818.3164704328478,1.98989898989899
62,826.6765140362807,2.0101010101010104
65,866.2769531454089,2.0303030303030303
63,820.1703567361823,2.0505050505050506
70,1037.469932772594,2.070707070707071
94,1784.7075696994061,2.090909090909091
91,1742.9033368355476,2.111111111111111
91,1716.038401664183,2.1313131313131315
89,1639.696890437138,2.1515151515151514
73,1202.904624123187,2.1717171717171717
85,1583.7568018895886,2.191919191919192
57,711.4824963143733,2.212121212121212
69,1073.7315994618764,2.2323232323232327
68,991.76415938226,2.2525252525252526
54,753.1072373787769,2.272727272727273
87,1623.8503555027091,2.2929292929292933
98,1987.5258152782328,2.313131313131313
94,1822.2249460917717,2.3333333333333335
52,590.0064773046413,2.353535353535354
83,1425.437063563766,2.3737373737373737
87,1562.8905055541597,2.393939393939394
97,1893.1688372518367,2.4141414141414144
52,571.8088143476997,2.4343434343434343
77,1217.1153369530746,2.4545454545454546
76,1212.3329120332112,2.474747474747475
66,939.0904262402953,2.494949494949495
71,1032.3451209456798,2.5151515151515156
93,1719.1559715369308,2.5353535353535355
61,758.6504213705803,2.5555555555555554
67,875.917996820479,2.575757575757576
81,1302.4878448710256,2.595959595959596
56,625.0972489225369,2.6161616161616164
68,947.3983547372259,2.6363636363636367
63,822.8339455365682,2.6565656565656566
72,1055.4969313194463,2.676767676767677
62,728.7849716284065,2.6969696969696972
76,1203.2657573417305,2.717171717171717
71,1040.4950955449933,2.7373737373737375
88,1540.2041075902152,2.757575757575758
77,1135.489590844738,2.7777777777777777
54,520.7067246591752,2.7979797979797985
70,961.076823692837,2.8181818181818183
91,1575.567736390134,2.8383838383838382
63,778.7310103902894,2.858585858585859
79,1224.3328422413022,2.878787878787879
75,1102.331537588539,2.8989898989898992
58,651.5754249430437,2.9191919191919196
50,425.15342504288077,2.9393939393939394
84,1453.8534143403035,2.95959595959596
93,1728.9870596000244,2.97979797979798
52,576.4945349376441,3
