x,y,z
75,1119.8009936744118,1
97,1930.9879050899399,1.02020202020202
61,727.2040325280286,1.0404040404040404
84,1508.2792121037796,1.0606060606060606
71,1015.1525413711595,1.0808080808080809
70,1050.7943881394299,1.101010101010101
79,1362.7321335798977,1.121212121212121
90,1693.0274049307575,1.1414141414141414
65,877.3231917337848,1.1616161616161615
97,1984.549140662308,1.1818181818181819
87,1591.7810739934976,1.202020202020202
72,1158.9549332415706,1.2222222222222223
83,1481.1601703018257,1.2424242424242424
59,793.8486279247369,1.2626262626262625
67,1023.104873835584,1.2828282828282829
97,2037.7979727919012,1.303030303030303
55,696.8886244257825,1.3232323232323233
71,1097.8319030842115,1.3434343434343434
85,1485.8509738785208,1.3636363636363638
89,1650.993228585047,1.3838383838383839
86,1500.7610902068607,1.404040404040404
90,1659.525020092989,1.4242424242424243
93,1694.0629666853986,1.4444444444444444
80,1333.8640690110396,1.4646464646464648
99,1964.918506248192,1.4848484848484849
61,779.5998553553584,1.5050505050505052
65,858.5852159297482,1.5252525252525253
66,882.2105567027633,1.5454545454545454
62,750.8880924319163,1.5656565656565657
62,741.2651992279214,1.5858585858585859
67,870.8517319551046,1.606060606060606
80,1246.7462025185182,1.6262626262626263
51,553.110167204473,1.6464646464646466
97,1884.038497244344,1.6666666666666667
51,563.4100322997111,1.6868686868686869
94,1785.7356353576847,1.7070707070707072
57,644.8596352165357,1.7272727272727273
57,633.0266689340875,1.7474747474747474
66,823.9464167649792,1.7676767676767677
83,1298.696311084369,1.787878787878788
58,662.0505354790208,1.8080808080808082
97,1802.0011372687661,1.8282828282828283
51,466.3774510263388,1.8484848484848486
51,554.2286487115182,1.8686868686868687
92,1684.5098837396363,1.8888888888888888
59,736.9257770287066,1.9090909090909092
83,1411.5275793769517,1.9292929292929295
54,562.7417852935256,1.9494949494949496
97,1839.9527724620589,1.9696969696969697
57,683.7734965193715,1.98989898989899
74,1127.7655544791262,2.0101010101010104
95,1910.3173550380795,2.0303030303030303
53,568.5652188261935,2.0505050505050506
61,803.697651352615,2.070707070707071
67,963.3386734898102,2.090909090909091
88,1638.5365021420018,2.111111111111111
88,1532.3304535154966,2.1313131313131315
89,1663.3157317484593,2.1515151515151514
71,1109.7562075557307,2.1717171717171717
70,1062.9183263821076,2.191919191919192
86,1562.1441477099743,2.212121212121212
93,1766.5998067374082,2.2323232323232327
73,1182.1401776733255,2.2525252525252526
68,990.1870989337726,2.272727272727273
89,1642.548949193855,2.2929292929292933
55,612.8065312485169,2.313131313131313
51,595.3992115204717,2.3333333333333335
69,1018.3385156665298,2.353535353535354
50,563.1686317565402,2.3737373737373737
54,604.0755384612763,2.393939393939394
81,1378.3672457697878,2.4141414141414144
77,1216.781245643902,2.4343434343434343
86,1576.3516743921925,2.4545454545454546
83,1443.6829416051698,2.474747474747475
59,761.471791404035,2.494949494949495
65,854.2750597858787,2.5151515151515156
77,1169.941825036448,2.5353535353535355
99,2025.8418363970136,2.5555555555555554
78,1189.20890663992,2.575757575757576
78,1196.370997382304,2.595959595959596
97,1922.7099296231984,2.6161616161616164
70,916.9791390052727,2.6363636363636367
50,516.8321441795102,2.6565656565656566
86,1473.2223034081373,2.676767676767677
89,1621.4543816547234,2.6969696969696972
98,1931.0647260552512,2.717171717171717
64,776.8578615952908,2.7373737373737375
60,671.1231661284471,2.757575757575758
94,1815.1902894944512,2.7777777777777777
75,1043.8754806352304,2.7979797979797985
92,1651.611047140126,2.8181818181818183
95,1765.7899750127167,2.8383838383838382
65,807.6963231226347,2.858585858585859
54,469.7964109397298,2.878787878787879
55,562.3029785638508,2.8989898989898992
91,1630.4810054699778,2.9191919191919196
87,1527.5025399389147,2.9393939393939394
79,1264.0773405183152,2.95959595959596
59,756.5674795990395,2.97979797979798
75,1134.5205244894835,3
