x,y,z
87,1493.9738399312273,1
95,1835.7656057833424,1.02020202020202
73,1121.185671979417,1.0404040404040404
72,1000.0788814314226,1.0606060606060606
73,1168.65614267138,1.0808080808080809
95,1906.5183981564858,1.101010101010101
94,1791.7768173022507,1.121212121212121
60,748.8965057201026,1.1414141414141414
83,1508.0220593953177,1.1616161616161615
98,2013.058660142385,1.1818181818181819
85,1508.2175577070711,1.202020202020202
83,1463.0133183173032,1.2222222222222223
85,1500.2156385241522,1.2424242424242424
83,1485.0607630776312,1.2626262626262625
83,1407.8607888864258,1.2828282828282829
96,1897.3399372359531,1.303030303030303
52,583.4218523080118,1.3232323232323233
73,1101.015646967112,1.3434343434343434
99,2041.3448494842855,1.3636363636363638
90,1659.1594077227883,1.3838383838383839
97,1949.433834141444,1.404040404040404
78,1286.098164179922,1.4242424242424243
65,819.6619929008302,1.4444444444444444
75,1158.339418145327,1.4646464646464648
77,1228.666233886102,1.4848484848484849
57,632.7225786411927,1.5050505050505052
98,1931.4231492914294,1.5252525252525253
85,1387.4145041535048,1.5454545454545454
75,1108.867855365901,1.5656565656565657
53,579.0136109477937,1.5858585858585859
56,631.6917552396028,1.606060606060606
85,1386.152573766456,1.6262626262626263
84,1443.1287581904944,1.6464646464646466
85,1441.9332602211632,1.6666666666666667
69,913.7912796098054,1.6868686868686869
75,1163.097263744112,1.7070707070707072
54,589.2049559791147,1.7272727272727273
95,1805.468588156962,1.7474747474747474
52,532.8429980641192,1.7676767676767677
68,888.3857802293527,1.787878787878788
95,1769.1077714519522,1.8080808080808082
83,1395.6917794650565,1.8282828282828283
57,658.7489310200547,1.8484848484848486
63,760.6632006759654,1.8686868686868687
65,848.6653532037567,1.8888888888888888
90,1630.0622880683657,1.9090909090909092
97,1918.1081383587587,1.9292929292929295
66,928.7748666791244,1.9494949494949496
76,1192.997778564641,1.9696969696969697
93,1794.332072857759,1.98989898989899
89,1586.4727519928272,2.0101010101010104
86,1603.8645979082662,2.0303030303030303
60,784.4610210769475,2.0505050505050506
58,711.5442788795762,2.070707070707071
51,581.9031681738038,2.090909090909091
65,905.5501294319664,2.111111111111111
54,643.2395680128466,2.1313131313131315
89,1651.717292298738,2.1515151515151514
95,1936.122804550566,2.1717171717171717
81,1436.5141269920368,2.191919191919192
100,2066.2231147484076,2.212121212121212
76,1301.6487360769088,2.2323232323232327
90,1659.1945282704862,2.2525252525252526
96,1909.2607704468808,2.272727272727273
57,735.6823741053679,2.2929292929292933
74,1151.4479139912858,2.313131313131313
73,1116.6016249384631,2.3333333333333335
88,1679.3822835549217,2.353535353535354
74,1244.6940955667742,2.3737373737373737
100,2022.044412972229,2.393939393939394
96,1899.6302122578065,2.4141414141414144
83,1418.2576539576078,2.4343434343434343
97,1974.192004339371,2.4545454545454546
92,1695.3208514065955,2.474747474747475
84,1416.0729652317261,2.494949494949495
63,825.4111180584564,2.5151515151515156
71,1014.1235882154867,2.5353535353535355
100,2039.3249945081059,2.5555555555555554
70,938.1513280386093,2.575757575757576
69,958.7086723369556,2.595959595959596
57,576.3158296695333,2.6161616161616164
86,1456.3251832818764,2.6363636363636367
63,739.7301996506919,2.6565656565656566
54,632.2677841929113,2.676767676767677
67,924.5413443314376,2.6969696969696972
67,890.6304514633575,2.717171717171717
59,735.1794092973345,2.7373737373737375
100,1932.282294247716,2.757575757575758
91,1630.4791240572786,2.7777777777777777
96,1849.8707246158808,2.7979797979797985
89,1601.968951170918,2.8181818181818183
70,993.2681155734234,2.8383838383838382
100,1972.329108269422,2.858585858585859
74,1027.2737850200353,2.878787878787879
60,766.190103787871,2.8989898989898992
80,1267.1391335374801,2.9191919191919196
92,1664.4454475416894,2.9393939393939394
97,1879.744401173466,2.95959595959596
50,481.44907427419,2.97979797979798
83,1427.646087773075,3
