x,y,z
85,1531.3650557513085,1
51,543.7430382211795,1.02020202020202
81,1362.6660327660702,1.0404040404040404
61,754.8685376698998,1.0606060606060606
78,1311.7688112051105,1.0808080808080809
76,1274.541161857174,1.101010101010101
91,1768.9118821856548,1.121212121212121
64,900.0266754322774,1.1414141414141414
80,1325.3500970778541,1.1616161616161615
50,522.9012677509502,1.1818181818181819
63,878.7686410358145,1.202020202020202
66,972.8690297931753,1.2222222222222223
56,722.5290427342527,1.2424242424242424
76,1179.2060757870295,1.2626262626262625
80,1349.316007079664,1.2828282828282829
57,776.7780215240127,1.303030303030303
93,1761.4333227694578,1.3232323232323233
94,1746.132102471145,1.3434343434343434
90,1647.5596590946159,1.3636363636363638
86,1491.7275177909205,1.3838383838383839
81,1366.975240502791,1.404040404040404
82,1328.9478763524476,1.4242424242424243
82,1437.0629850568148,1.4444444444444444
77,1247.641308047964,1.4646464646464648
74,1123.8770349730416,1.4848484848484849
77,1224.8283099825658,1.5050505050505052
70,963.3027740488981,1.5252525252525253
84,1369.384658064976,1.5454545454545454
88,1579.516711811881,1.5656565656565657
70,1019.6189106808905,1.5858585858585859
96,1841.5535351617955,1.606060606060606
55,579.1410747136392,1.6262626262626263
88,1520.9767290968803,1.6464646464646466
58,641.3407736935949,1.6666666666666667
71,999.3962487938003,1.6868686868686869
90,1635.127347079499,1.7070707070707072
92,1609.2233596891763,1.7272727272727273
58,654.4756675460633,1.7474747474747474
68,898.540290437086,1.7676767676767677
82,1300.5235044166693,1.787878787878788
54,576.0976358595382,1.8080808080808082
60,726.3769142408336,1.8282828282828283
62,763.3777067089918,1.8484848484848486
80,1295.1918101463598,1.8686868686868687
77,1191.9117627410585,1.8888888888888888
79,1341.7088097776548,1.9090909090909092
82,1320.055396868787,1.9292929292929295
75,1099.257933380436,1.9494949494949496
69,985.5539247392803,1.9696969696969697
70,949.2156912239358,1.98989898989899
63,799.993509908651,2.0101010101010104
100,1990.00487313473,2.0303030303030303
78,1229.0390768862042,2.0505050505050506
53,600.8973821393731,2.070707070707071
87,1603.0328601924632,2.090909090909091
51,554.0990782020314,2.111111111111111
68,969.8232882648766,2.1313131313131315
82,1364.48003091399,2.1515151515151514
87,1619.7389970054483,2.1717171717171717
88,1638.6544410668314,2.191919191919192
73,1186.4504871161562,2.212121212121212
80,1362.6084572286786,2.2323232323232327
61,811.0428782205435,2.2525252525252526
52,562.2319348598674,2.272727272727273
86,1543.9679553130238,2.2929292929292933
86,1583.9341876449394,2.313131313131313
77,1279.499785121408,2.3333333333333335
83,1442.0004299248671,2.353535353535354
88,1651.0594782311164,2.3737373737373737
64,862.4823251265096,2.393939393939394
85,1523.5065570426793,2.4141414141414144
54,547.9706238018807,2.4343434343434343
66,930.3364718396385,2.4545454545454546
61,771.0142306426802,2.474747474747475
70,1008.3895741878151,2.494949494949495
62,772.4804337530812,2.5151515151515156
50,468.40530138369985,2.5353535353535355
59,697.5947635418883,2.5555555555555554
62,770.2834435204135,2.575757575757576
86,1415.3739768103462,2.595959595959596
50,512.4609418911149,2.6161616161616164
91,1671.9429794782236,2.6363636363636367
73,1038.8891692780462,2.6565656565656566
75,1082.8570243865634,2.676767676767677
89,1668.3996652360704,2.6969696969696972
92,1598.5849215689032,2.717171717171717
97,1869.2969097225428,2.7373737373737375
96,1899.443152351075,2.757575757575758
69,956.6909613245973,2.7777777777777777
90,1541.855072483132,2.7979797979797985
81,1261.3621064705342,2.8181818181818183
80,1261.3642884454257,2.8383838383838382
60,735.0379046096488,2.858585858585859
59,651.2017918132095,2.878787878787879
65,827.4774504874026,2.8989898989898992
89,1580.9774066082196,2.9191919191919196
53,489.8091518860116,2.9393939393939394
80,1272.7036386836469,2.95959595959596
63,802.3164174978092,2.97979797979798
94,1802.8349968481862,3
