x,y,z
82,1374.565229762091,1
91,1688.7902328589082,1.02020202020202
71,1119.3238595041917,1.0404040404040404
93,1800.7658994269473,1.0606060606060606
52,588.3987935084181,1.0808080808080809
80,1370.0200245086567,1.101010101010101
96,1931.0075922193882,1.121212121212121
61,801.4501478996013,1.1414141414141414
62,846.4861615018665,1.1616161616161615
54,600.4058255728531,1.1818181818181819
71,1093.8378577501553,1.202020202020202
90,1743.4769308245138,1.2222222222222223
54,661.4981935608462,1.2424242424242424
60,711.6619384378604,1.2626262626262625
71,1175.1290565804966,1.2828282828282829
85,1552.8402534118788,1.303030303030303
52,607.4732750683798,1.3232323232323233
100,2095.885399457848,1.3434343434343434
96,1920.1734993492798,1.3636363636363638
77,1251.0385723547427,1.3838383838383839
84,1462.5043334183626,1.404040404040404
51,532.7052521745763,1.4242424242424243
94,1798.0342558923087,1.4444444444444444
99,2033.986489067505,1.4646464646464648
54,590.9487796059703,1.4848484848484849
92,1736.2746559242732,1.5050505050505052
96,1903.5592024794903,1.5252525252525253
75,1090.5433631915175,1.5454545454545454
97,1845.6248025877273,1.5656565656565657
99,1985.3685130931078,1.5858585858585859
69,888.6466681658877,1.606060606060606
59,668.6575707466219,1.6262626262626263
68,906.6976590004283,1.6464646464646466
71,988.668569089106,1.6666666666666667
51,514.5591984535364,1.6868686868686869
63,772.5931270295922,1.7070707070707072
89,1505.3662394297526,1.7272727272727273
65,785.3709454732601,1.7474747474747474
68,882.2398255688254,1.7676767676767677
96,1860.821458283651,1.787878787878788
73,998.7677574779912,1.8080808080808082
75,1077.2595611866032,1.8282828282828283
51,441.34061840234307,1.8484848484848486
85,1483.6028400284335,1.8686868686868687
92,1716.7849882628286,1.8888888888888888
56,650.2066295928054,1.9090909090909092
65,898.1707128384184,1.9292929292929295
93,1727.7011147867404,1.9494949494949496
72,1058.3681771729175,1.9696969696969697
99,1974.3076750663495,1.98989898989899
55,611.6416406416336,2.0101010101010104
87,1540.2089974928597,2.0303030303030303
66,876.5842193592554,2.0505050505050506
69,970.90917710395,2.070707070707071
74,1112.4904121900847,2.090909090909091
50,527.1845981446503,2.111111111111111
88,1573.578478062459,2.1313131313131315
62,862.0936458663718,2.1515151515151514
90,1728.463293784554,2.1717171717171717
88,1646.757488850965,2.191919191919192
63,878.8218737587498,2.212121212121212
86,1521.2113517807093,2.2323232323232327
59,786.4218977383216,2.2525252525252526
64,809.2803750152332,2.272727272727273
88,1622.2855682214342,2.2929292929292933
60,852.877260281228,2.313131313131313
53,639.035340245055,2.3333333333333335
77,1329.1541091228135,2.353535353535354
100,2064.6149614142655,2.3737373737373737
83,1395.1432394641927,2.393939393939394
74,1188.6441257389963,2.4141414141414144
63,799.4790912336438,2.4343434343434343
57,693.3793920026686,2.4545454545454546
83,1380.9622007256776,2.474747474747475
85,1424.3284299122502,2.494949494949495
62,773.7890047419853,2.5151515151515156
84,1435.834797564883,2.5353535353535355
86,1492.5227712368198,2.5555555555555554
60,704.0399240027286,2.575757575757576
71,978.9778357176347,2.595959595959596
100,2008.7075545581915,2.6161616161616164
88,1609.2938093506368,2.6363636363636367
93,1707.8939415000154,2.6565656565656566
50,500.7076279759196,2.676767676767677
53,557.3565898470309,2.6969696969696972
81,1216.572641627737,2.717171717171717
77,1191.5964054388276,2.7373737373737375
57,585.1701970928456,2.757575757575758
61,655.4063497617117,2.7777777777777777
82,1374.0849756296543,2.7979797979797985
73,1046.8938033393067,2.8181818181818183
67,842.5155256684748,2.8383838383838382
95,1881.382443304717,2.858585858585859
96,1842.322202954396,2.878787878787879
53,627.5663615501427,2.8989898989898992
82,1382.8610811831652,2.9191919191919196
79,1246.9314197391116,2.9393939393939394
100,2086.521749476144,2.95959595959596
92,1724.4425870858508,2.97979797979798
96,1869.2355213788337,3
