x,y,z
97,1897.2275711965367,1
53,585.352231803357,1.02020202020202
81,1358.5520797851964,1.0404040404040404
69,1034.7219168994766,1.0606060606060606
96,1939.9652218440638,1.0808080808080809
95,1809.2145401434595,1.101010101010101
98,1951.9739526266176,1.121212121212121
77,1228.6028342764762,1.1414141414141414
80,1357.8960333006632,1.1616161616161615
100,2110.817018932486,1.1818181818181819
87,1538.775891123813,1.202020202020202
91,1671.9838240964507,1.2222222222222223
62,864.3223915958357,1.2424242424242424
52,569.5588551637609,1.2626262626262625
100,2068.363722856185,1.2828282828282829
84,1499.1404345846172,1.303030303030303
64,813.1470033145995,1.3232323232323233
50,553.7369389801323,1.3434343434343434
70,1062.5376758126204,1.3636363636363638
53,564.6204224226378,1.3838383838383839
97,1969.0387371931936,1.404040404040404
93,1836.5226941864394,1.4242424242424243
65,934.0832336870332,1.4444444444444444
62,861.9104108833868,1.4646464646464648
61,828.3314299797283,1.4848484848484849
57,749.8683876345656,1.5050505050505052
79,1297.0891977542444,1.5252525252525253
90,1709.3763859560954,1.5454545454545454
80,1265.5074698244327,1.5656565656565657
56,652.3184179862131,1.5858585858585859
51,441.7838958257543,1.606060606060606
80,1234.792131620387,1.6262626262626263
61,678.5466493520469,1.6464646464646466
66,825.501143151982,1.6666666666666667
75,1068.4422982262938,1.6868686868686869
58,686.8755006631865,1.7070707070707072
73,1020.0724116671735,1.7272727272727273
61,745.7427180149691,1.7474747474747474
77,1091.1723557898392,1.7676767676767677
67,913.5364344297585,1.787878787878788
78,1222.550830354222,1.8080808080808082
55,616.3635212991974,1.8282828282828283
87,1528.932333083435,1.8484848484848486
85,1363.4729272204806,1.8686868686868687
98,1960.9249457282265,1.8888888888888888
58,595.6265907343492,1.9090909090909092
76,1115.538609608069,1.9292929292929295
69,1026.8367330400185,1.9494949494949496
56,630.1570085647795,1.9696969696969697
52,548.6602773414402,1.98989898989899
66,943.7913932903721,2.0101010101010104
61,775.9495212990439,2.0303030303030303
54,627.8148719636963,2.0505050505050506
53,708.3679327582973,2.070707070707071
99,1991.118828985867,2.090909090909091
70,1020.2365768892477,2.111111111111111
86,1565.6062880215698,2.1313131313131315
75,1153.246793970071,2.1515151515151514
55,703.106189451825,2.1717171717171717
51,565.5949618624297,2.191919191919192
99,2081.6732505933173,2.212121212121212
62,832.0027236007454,2.2323232323232327
96,1924.7697721442553,2.2525252525252526
74,1112.7331696744022,2.272727272727273
50,625.1421047960894,2.2929292929292933
67,939.2080566103575,2.313131313131313
93,1831.5555529392038,2.3333333333333335
99,2055.7049040181405,2.353535353535354
63,832.6449650831041,2.3737373737373737
66,867.8494652499267,2.393939393939394
58,731.3767601170864,2.4141414141414144
93,1728.703209484158,2.4343434343434343
67,957.9066964527566,2.4545454545454546
81,1341.845650834057,2.474747474747475
53,653.5655695052491,2.494949494949495
67,998.7790604174943,2.5151515151515156
65,841.8050946486195,2.5353535353535355
53,604.2424260094931,2.5555555555555554
88,1536.5217570575023,2.575757575757576
80,1298.851624881125,2.595959595959596
68,869.1424227029481,2.6161616161616164
91,1644.4397824191906,2.6363636363636367
78,1183.2390367280734,2.6565656565656566
100,1928.8080313163264,2.676767676767677
85,1378.2147336974194,2.6969696969696972
75,1148.49389638201,2.717171717171717
77,1199.7768784914115,2.7373737373737375
55,579.1711846643636,2.757575757575758
58,665.8497566674685,2.7777777777777777
76,1165.8101683339635,2.7979797979797985
52,526.4904862585572,2.8181818181818183
58,686.6255376775621,2.8383838383838382
63,845.902904289661,2.858585858585859
80,1283.6320958895021,2.878787878787879
60,610.5814013187397,2.8989898989898992
99,1947.8958520021542,2.9191919191919196
66,870.1267611481524,2.9393939393939394
65,895.9736966169978,2.95959595959596
50,479.2341588336308,2.97979797979798
78,1272.6321221994751,3
