x,y,z
50,531.2941817460456,1
69,948.944237540799,1.02020202020202
59,720.0806300544031,1.0404040404040404
80,1295.5316026610124,1.0606060606060606
81,1429.6380664290919,1.0808080808080809
70,1068.6726099525304,1.101010101010101
70,1111.7569426907507,1.121212121212121
65,876.3661411618336,1.1414141414141414
96,1946.1193277198797,1.1616161616161615
52,598.982872242839,1.1818181818181819
63,777.0166675601052,1.202020202020202
68,962.5823574892515,1.2222222222222223
61,851.7647083047901,1.2424242424242424
56,699.5879083027858,1.2626262626262625
65,936.7006948233494,1.2828282828282829
90,1751.2998589533045,1.303030303030303
57,662.0071042987706,1.3232323232323233
72,1117.0202918863695,1.3434343434343434
91,1716.466111278467,1.3636363636363638
93,1761.7099306519317,1.3838383838383839
90,1697.3226611411637,1.404040404040404
60,728.4787942178828,1.4242424242424243
59,723.8489205684806,1.4444444444444444
96,1826.8992039651207,1.4646464646464648
55,658.6661144571882,1.4848484848484849
66,874.4435583359442,1.5050505050505052
96,1859.057793810108,1.5252525252525253
95,1814.8625440261114,1.5454545454545454
97,1852.6867427825518,1.5656565656565657
62,710.6724583919998,1.5858585858585859
73,1038.0991333456614,1.606060606060606
71,989.5455940756947,1.6262626262626263
82,1305.7836286026875,1.6464646464646466
75,1139.8124317393206,1.6666666666666667
56,566.0544421368267,1.6868686868686869
85,1457.9763851305768,1.7070707070707072
70,996.6023167533291,1.7272727272727273
94,1787.027775749252,1.7474747474747474
57,631.6327981744464,1.7676767676767677
81,1257.7591208489473,1.787878787878788
74,1037.883758978613,1.8080808080808082
71,908.5158048899418,1.8282828282828283
88,1498.5026724600336,1.8484848484848486
64,763.239987227984,1.8686868686868687
65,798.2811307722209,1.8888888888888888
61,717.5259177411879,1.9090909090909092
93,1821.7456194187253,1.9292929292929295
82,1439.226969342867,1.9494949494949496
55,613.3266429488942,1.9696969696969697
74,1141.64282372816,1.98989898989899
62,849.966801084983,2.0101010101010104
77,1271.9572662746966,2.0303030303030303
85,1505.2658565288032,2.0505050505050506
52,545.6352586242715,2.070707070707071
55,599.4607586777046,2.090909090909091
54,631.6801197079454,2.111111111111111
85,1454.928118827904,2.1313131313131315
65,940.7454872426601,2.1515151515151514
76,1177.6663810221355,2.1717171717171717
83,1489.116507864833,2.191919191919192
57,766.4378705914884,2.212121212121212
79,1248.822838658232,2.2323232323232327
90,1683.1159302676626,2.2525252525252526
95,1888.200750494678,2.272727272727273
76,1250.3897384565246,2.2929292929292933
96,1921.8743350216735,2.313131313131313
92,1695.735622758232,2.3333333333333335
92,1831.1381464659516,2.353535353535354
82,1427.6524882158287,2.3737373737373737
93,1758.0892945466405,2.393939393939394
75,1216.8319804547252,2.4141414141414144
54,612.6743001808169,2.4343434343434343
87,1548.2942790749823,2.4545454545454546
72,1060.2039600634048,2.474747474747475
65,863.4517475186395,2.494949494949495
61,780.778540294044,2.5151515151515156
72,1109.3877050651138,2.5353535353535355
93,1692.9319743204533,2.5555555555555554
59,738.6667659085704,2.575757575757576
64,781.0431939929921,2.595959595959596
82,1376.8625852778723,2.6161616161616164
88,1519.8500152616841,2.6363636363636367
93,1698.0417914604448,2.6565656565656566
82,1309.6542703394305,2.676767676767677
94,1742.8457331420766,2.6969696969696972
87,1477.6061964261237,2.717171717171717
56,612.2676001510854,2.7373737373737375
77,1265.505393392936,2.757575757575758
56,710.1626493061852,2.7777777777777777
95,1777.0447332335407,2.7979797979797985
63,819.017823137924,2.8181818181818183
68,953.1851440642793,2.8383838383838382
91,1654.119620953247,2.858585858585859
86,1476.5846196713733,2.878787878787879
54,585.6820059518765,2.8989898989898992
50,486.8663376303973,2.9191919191919196
59,645.9903387237819,2.9393939393939394
51,549.237196307447,2.95959595959596
78,1278.6863517024017,2.97979797979798
95,1764.9260660883706,3
